record_type	tablet_order	level_order	level	lesson	mode	tablet_state	tablet_path	stone_order	text	asset_key	written_text	sound_art	visual_art	text_ok	written_text_ok	sound_art_ok	visual_art_ok	passed_checks	required_checks	confidence_percent	lock_eligible	load_status
STONE	8	2	alphabet	alphabet_growing_sequences	elastic	staged	XML_text/02_alphabet_growing_sequences.xml	22	ABCDEFGHIJKLMNOPQRSTUV	ABCDEFGHIJKLMNOPQRSTUV	ABCDEFGHIJKLMNOPQRSTUV.8x8.txt	A.wav|B.wav|C.wav|D.wav|E.wav|F.wav|G.wav|H.wav|I.wav|J.wav|K.wav|L.wav|M.wav|N.wav|O.wav|P.wav|Q.wav|R.wav|S.wav|T.wav|U.wav|V.wav	ABCDEFGHIJKLMNOPQRSTUV.svg	1	1	1	1	4	4	100	YES	VERIFIED
STONE	8	2	alphabet	alphabet_growing_sequences	elastic	staged	XML_text/02_alphabet_growing_sequences.xml	23	ABCDEFGHIJKLMNOPQRSTUVW	ABCDEFGHIJKLMNOPQRSTUVW	ABCDEFGHIJKLMNOPQRSTUVW.8x8.txt	A.wav|B.wav|C.wav|D.wav|E.wav|F.wav|G.wav|H.wav|I.wav|J.wav|K.wav|L.wav|M.wav|N.wav|O.wav|P.wav|Q.wav|R.wav|S.wav|T.wav|U.wav|V.wav|W.wav	ABCDEFGHIJKLMNOPQRSTUVW.svg	1	1	1	1	4	4	100	YES	VERIFIED
STONE	8	2	alphabet	alphabet_growing_sequences	elastic	staged	XML_text/02_alphabet_growing_sequences.xml	24	ABCDEFGHIJKLMNOPQRSTUVWX	ABCDEFGHIJKLMNOPQRSTUVWX	ABCDEFGHIJKLMNOPQRSTUVWX.8x8.txt	A.wav|B.wav|C.wav|D.wav|E.wav|F.wav|G.wav|H.wav|I.wav|J.wav|K.wav|L.wav|M.wav|N.wav|O.wav|P.wav|Q.wav|R.wav|S.wav|T.wav|U.wav|V.wav|W.wav|X.wav	ABCDEFGHIJKLMNOPQRSTUVWX.svg	1	1	1	1	4	4	100	YES	VERIFIED
STONE	8	2	alphabet	alphabet_growing_sequences	elastic	staged	XML_text/02_alphabet_growing_sequences.xml	25	ABCDEFGHIJKLMNOPQRSTUVWXY	ABCDEFGHIJKLMNOPQRSTUVWXY	ABCDEFGHIJKLMNOPQRSTUVWXY.8x8.txt	A.wav|B.wav|C.wav|D.wav|E.wav|F.wav|G.wav|H.wav|I.wav|J.wav|K.wav|L.wav|M.wav|N.wav|O.wav|P.wav|Q.wav|R.wav|S.wav|T.wav|U.wav|V.wav|W.wav|X.wav|Y.wav	ABCDEFGHIJKLMNOPQRSTUVWXY.svg	1	1	1	1	4	4	100	YES	VERIFIED
STONE	8	2	alphabet	alphabet_growing_sequences	elastic	staged	XML_text/02_alphabet_growing_sequences.xml	26	ABCDEFGHIJKLMNOPQRSTUVWXYZ	ABCDEFGHIJKLMNOPQRSTUVWXYZ	ABCDEFGHIJKLMNOPQRSTUVWXYZ.8x8.txt	A.wav|B.wav|C.wav|D.wav|E.wav|F.wav|G.wav|H.wav|I.wav|J.wav|K.wav|L.wav|M.wav|N.wav|O.wav|P.wav|Q.wav|R.wav|S.wav|T.wav|U.wav|V.wav|W.wav|X.wav|Y.wav|Z.wav	ABCDEFGHIJKLMNOPQRSTUVWXYZ.svg	1	1	1	1	4	4	100	YES	VERIFIED
STONE	8	2	alphabet	alphabet_growing_sequences	elastic	staged	XML_text/02_alphabet_growing_sequences.xml	27	Ab	Ab	Ab.8x8.txt	A.wav|b.wav	Ab.svg	1	1	1	1	4	4	100	YES	VERIFIED
STONE	8	2	alphabet	alphabet_growing_sequences	elastic	staged	XML_text/02_alphabet_growing_sequences.xml	28	Abc	Abc	Abc.8x8.txt	A.wav|b.wav|c.wav	Abc.svg	1	1	1	1	4	4	100	YES	VERIFIED
STONE	8	2	alphabet	alphabet_growing_sequences	elastic	staged	XML_text/02_alphabet_growing_sequences.xml	29	Abcd	Abcd	Abcd.8x8.txt	A.wav|b.wav|c.wav|d.wav	Abcd.svg	1	1	1	1	4	4	100	YES	VERIFIED
STONE	8	2	alphabet	alphabet_growing_sequences	elastic	staged	XML_text/02_alphabet_growing_sequences.xml	30	Abcde	Abcde	Abcde.8x8.txt	A.wav|b.wav|c.wav|d.wav|e.wav	Abcde.svg	1	1	1	1	4	4	100	YES	VERIFIED
STONE	8	2	alphabet	alphabet_growing_sequences	elastic	staged	XML_text/02_alphabet_growing_sequences.xml	31	Abcdef	Abcdef	Abcdef.8x8.txt	A.wav|b.wav|c.wav|d.wav|e.wav|f.wav	Abcdef.svg	1	1	1	1	4	4	100	YES	VERIFIED
STONE	8	2	alphabet	alphabet_growing_sequences	elastic	staged	XML_text/02_alphabet_growing_sequences.xml	32	Abcdefg	Abcdefg	Abcdefg.8x8.txt	A.wav|b.wav|c.wav|d.wav|e.wav|f.wav|g.wav	Abcdefg.svg	1	1	1	1	4	4	100	YES	VERIFIED
STONE	8	2	alphabet	alphabet_growing_sequences	elastic	staged	XML_text/02_alphabet_growing_sequences.xml	33	Abcdefgh	Abcdefgh	Abcdefgh.8x8.txt	A.wav|b.wav|c.wav|d.wav|e.wav|f.wav|g.wav|h.wav	Abcdefgh.svg	1	1	1	1	4	4	100	YES	VERIFIED
STONE	8	2	alphabet	alphabet_growing_sequences	elastic	staged	XML_text/02_alphabet_growing_sequences.xml	34	Abcdefghi	Abcdefghi	Abcdefghi.8x8.txt	A.wav|b.wav|c.wav|d.wav|e.wav|f.wav|g.wav|h.wav|i.wav	Abcdefghi.svg	1	1	1	1	4	4	100	YES	VERIFIED
STONE	8	2	alphabet	alphabet_growing_sequences	elastic	staged	XML_text/02_alphabet_growing_sequences.xml	35	Abcdefghij	Abcdefghij	Abcdefghij.8x8.txt	A.wav|b.wav|c.wav|d.wav|e.wav|f.wav|g.wav|h.wav|i.wav|j.wav	Abcdefghij.svg	1	1	1	1	4	4	100	YES	VERIFIED
STONE	8	2	alphabet	alphabet_growing_sequences	elastic	staged	XML_text/02_alphabet_growing_sequences.xml	36	Abcdefghijk	Abcdefghijk	Abcdefghijk.8x8.txt	A.wav|b.wav|c.wav|d.wav|e.wav|f.wav|g.wav|h.wav|i.wav|j.wav|k.wav	Abcdefghijk.svg	1	1	1	1	4	4	100	YES	VERIFIED
STONE	8	2	alphabet	alphabet_growing_sequences	elastic	staged	XML_text/02_alphabet_growing_sequences.xml	37	Abcdefghijkl	Abcdefghijkl	Abcdefghijkl.8x8.txt	A.wav|b.wav|c.wav|d.wav|e.wav|f.wav|g.wav|h.wav|i.wav|j.wav|k.wav|l.wav	Abcdefghijkl.svg	1	1	1	1	4	4	100	YES	VERIFIED
STONE	8	2	alphabet	alphabet_growing_sequences	elastic	staged	XML_text/02_alphabet_growing_sequences.xml	38	Abcdefghijklm	Abcdefghijklm	Abcdefghijklm.8x8.txt	A.wav|b.wav|c.wav|d.wav|e.wav|f.wav|g.wav|h.wav|i.wav|j.wav|k.wav|l.wav|m.wav	Abcdefghijklm.svg	1	1	1	1	4	4	100	YES	VERIFIED
STONE	8	2	alphabet	alphabet_growing_sequences	elastic	staged	XML_text/02_alphabet_growing_sequences.xml	39	Abcdefghijklmn	Abcdefghijklmn	Abcdefghijklmn.8x8.txt	A.wav|b.wav|c.wav|d.wav|e.wav|f.wav|g.wav|h.wav|i.wav|j.wav|k.wav|l.wav|m.wav|n.wav	Abcdefghijklmn.svg	1	1	1	1	4	4	100	YES	VERIFIED
STONE	8	2	alphabet	alphabet_growing_sequences	elastic	staged	XML_text/02_alphabet_growing_sequences.xml	40	Abcdefghijklmno	Abcdefghijklmno	Abcdefghijklmno.8x8.txt	A.wav|b.wav|c.wav|d.wav|e.wav|f.wav|g.wav|h.wav|i.wav|j.wav|k.wav|l.wav|m.wav|n.wav|o.wav	Abcdefghijklmno.svg	1	1	1	1	4	4	100	YES	VERIFIED
STONE	8	2	alphabet	alphabet_growing_sequences	elastic	staged	XML_text/02_alphabet_growing_sequences.xml	41	Abcdefghijklmnop	Abcdefghijklmnop	Abcdefghijklmnop.8x8.txt	A.wav|b.wav|c.wav|d.wav|e.wav|f.wav|g.wav|h.wav|i.wav|j.wav|k.wav|l.wav|m.wav|n.wav|o.wav|p.wav	Abcdefghijklmnop.svg	1	1	1	1	4	4	100	YES	VERIFIED
STONE	8	2	alphabet	alphabet_growing_sequences	elastic	staged	XML_text/02_alphabet_growing_sequences.xml	42	Abcdefghijklmnopq	Abcdefghijklmnopq	Abcdefghijklmnopq.8x8.txt	A.wav|b.wav|c.wav|d.wav|e.wav|f.wav|g.wav|h.wav|i.wav|j.wav|k.wav|l.wav|m.wav|n.wav|o.wav|p.wav|q.wav	Abcdefghijklmnopq.svg	1	1	1	1	4	4	100	YES	VERIFIED
STONE	8	2	alphabet	alphabet_growing_sequences	elastic	staged	XML_text/02_alphabet_growing_sequences.xml	43	Abcdefghijklmnopqr	Abcdefghijklmnopqr	Abcdefghijklmnopqr.8x8.txt	A.wav|b.wav|c.wav|d.wav|e.wav|f.wav|g.wav|h.wav|i.wav|j.wav|k.wav|l.wav|m.wav|n.wav|o.wav|p.wav|q.wav|r.wav	Abcdefghijklmnopqr.svg	1	1	1	1	4	4	100	YES	VERIFIED
STONE	8	2	alphabet	alphabet_growing_sequences	elastic	staged	XML_text/02_alphabet_growing_sequences.xml	44	Abcdefghijklmnopqrs	Abcdefghijklmnopqrs	Abcdefghijklmnopqrs.8x8.txt	A.wav|b.wav|c.wav|d.wav|e.wav|f.wav|g.wav|h.wav|i.wav|j.wav|k.wav|l.wav|m.wav|n.wav|o.wav|p.wav|q.wav|r.wav|s.wav	Abcdefghijklmnopqrs.svg	1	1	1	1	4	4	100	YES	VERIFIED
STONE	8	2	alphabet	alphabet_growing_sequences	elastic	staged	XML_text/02_alphabet_growing_sequences.xml	45	Abcdefghijklmnopqrst	Abcdefghijklmnopqrst	Abcdefghijklmnopqrst.8x8.txt	A.wav|b.wav|c.wav|d.wav|e.wav|f.wav|g.wav|h.wav|i.wav|j.wav|k.wav|l.wav|m.wav|n.wav|o.wav|p.wav|q.wav|r.wav|s.wav|t.wav	Abcdefghijklmnopqrst.svg	1	1	1	1	4	4	100	YES	VERIFIED
STONE	8	2	alphabet	alphabet_growing_sequences	elastic	staged	XML_text/02_alphabet_growing_sequences.xml	46	Abcdefghijklmnopqrstu	Abcdefghijklmnopqrstu	Abcdefghijklmnopqrstu.8x8.txt	A.wav|b.wav|c.wav|d.wav|e.wav|f.wav|g.wav|h.wav|i.wav|j.wav|k.wav|l.wav|m.wav|n.wav|o.wav|p.wav|q.wav|r.wav|s.wav|t.wav|u.wav	Abcdefghijklmnopqrstu.svg	1	1	1	1	4	4	100	YES	VERIFIED
STONE	8	2	alphabet	alphabet_growing_sequences	elastic	staged	XML_text/02_alphabet_growing_sequences.xml	47	Abcdefghijklmnopqrstuv	Abcdefghijklmnopqrstuv	Abcdefghijklmnopqrstuv.8x8.txt	A.wav|b.wav|c.wav|d.wav|e.wav|f.wav|g.wav|h.wav|i.wav|j.wav|k.wav|l.wav|m.wav|n.wav|o.wav|p.wav|q.wav|r.wav|s.wav|t.wav|u.wav|v.wav	Abcdefghijklmnopqrstuv.svg	1	1	1	1	4	4	100	YES	VERIFIED
STONE	8	2	alphabet	alphabet_growing_sequences	elastic	staged	XML_text/02_alphabet_growing_sequences.xml	48	Abcdefghijklmnopqrstuvw	Abcdefghijklmnopqrstuvw	Abcdefghijklmnopqrstuvw.8x8.txt	A.wav|b.wav|c.wav|d.wav|e.wav|f.wav|g.wav|h.wav|i.wav|j.wav|k.wav|l.wav|m.wav|n.wav|o.wav|p.wav|q.wav|r.wav|s.wav|t.wav|u.wav|v.wav|w.wav	Abcdefghijklmnopqrstuvw.svg	1	1	1	1	4	4	100	YES	VERIFIED
STONE	8	2	alphabet	alphabet_growing_sequences	elastic	staged	XML_text/02_alphabet_growing_sequences.xml	49	Abcdefghijklmnopqrstuvwx	Abcdefghijklmnopqrstuvwx	Abcdefghijklmnopqrstuvwx.8x8.txt	A.wav|b.wav|c.wav|d.wav|e.wav|f.wav|g.wav|h.wav|i.wav|j.wav|k.wav|l.wav|m.wav|n.wav|o.wav|p.wav|q.wav|r.wav|s.wav|t.wav|u.wav|v.wav|w.wav|x.wav	Abcdefghijklmnopqrstuvwx.svg	1	1	1	1	4	4	100	YES	VERIFIED
STONE	8	2	alphabet	alphabet_growing_sequences	elastic	staged	XML_text/02_alphabet_growing_sequences.xml	50	Abcdefghijklmnopqrstuvwxy	Abcdefghijklmnopqrstuvwxy	Abcdefghijklmnopqrstuvwxy.8x8.txt	A.wav|b.wav|c.wav|d.wav|e.wav|f.wav|g.wav|h.wav|i.wav|j.wav|k.wav|l.wav|m.wav|n.wav|o.wav|p.wav|q.wav|r.wav|s.wav|t.wav|u.wav|v.wav|w.wav|x.wav|y.wav	Abcdefghijklmnopqrstuvwxy.svg	1	1	1	1	4	4	100	YES	VERIFIED
STONE	8	2	alphabet	alphabet_growing_sequences	elastic	staged	XML_text/02_alphabet_growing_sequences.xml	51	Abcdefghijklmnopqrstuvwxyz	Abcdefghijklmnopqrstuvwxyz	Abcdefghijklmnopqrstuvwxyz.8x8.txt	A.wav|b.wav|c.wav|d.wav|e.wav|f.wav|g.wav|h.wav|i.wav|j.wav|k.wav|l.wav|m.wav|n.wav|o.wav|p.wav|q.wav|r.wav|s.wav|t.wav|u.wav|v.wav|w.wav|x.wav|y.wav|z.wav	Abcdefghijklmnopqrstuvwxyz.svg	1	1	1	1	4	4	100	YES	VERIFIED
STONE	8	2	alphabet	alphabet_growing_sequences	elastic	staged	XML_text/02_alphabet_growing_sequences.xml	52	Aa	Aa	Aa.8x8.txt	A.wav|a.wav	Aa.svg	1	1	1	1	4	4	100	YES	VERIFIED
STONE	8	2	alphabet	alphabet_growing_sequences	elastic	staged	XML_text/02_alphabet_growing_sequences.xml	53	AaBb	AaBb	AaBb.8x8.txt	A.wav|a.wav|B.wav|b.wav	AaBb.svg	1	1	1	1	4	4	100	YES	VERIFIED
STONE	8	2	alphabet	alphabet_growing_sequences	elastic	staged	XML_text/02_alphabet_growing_sequences.xml	54	AaBbCc	AaBbCc	AaBbCc.8x8.txt	A.wav|a.wav|B.wav|b.wav|C.wav|c.wav	AaBbCc.svg	1	1	1	1	4	4	100	YES	VERIFIED
STONE	8	2	alphabet	alphabet_growing_sequences	elastic	staged	XML_text/02_alphabet_growing_sequences.xml	55	AaBbCcDd	AaBbCcDd	AaBbCcDd.8x8.txt	A.wav|a.wav|B.wav|b.wav|C.wav|c.wav|D.wav|d.wav	AaBbCcDd.svg	1	1	1	1	4	4	100	YES	VERIFIED
STONE	8	2	alphabet	alphabet_growing_sequences	elastic	staged	XML_text/02_alphabet_growing_sequences.xml	56	AaBbCcDdEe	AaBbCcDdEe	AaBbCcDdEe.8x8.txt	A.wav|a.wav|B.wav|b.wav|C.wav|c.wav|D.wav|d.wav|E.wav|e.wav	AaBbCcDdEe.svg	1	1	1	1	4	4	100	YES	VERIFIED
STONE	8	2	alphabet	alphabet_growing_sequences	elastic	staged	XML_text/02_alphabet_growing_sequences.xml	57	AaBbCcDdEeFf	AaBbCcDdEeFf	AaBbCcDdEeFf.8x8.txt	A.wav|a.wav|B.wav|b.wav|C.wav|c.wav|D.wav|d.wav|E.wav|e.wav|F.wav|f.wav	AaBbCcDdEeFf.svg	1	1	1	1	4	4	100	YES	VERIFIED
STONE	8	2	alphabet	alphabet_growing_sequences	elastic	staged	XML_text/02_alphabet_growing_sequences.xml	58	AaBbCcDdEeFfGg	AaBbCcDdEeFfGg	AaBbCcDdEeFfGg.8x8.txt	A.wav|a.wav|B.wav|b.wav|C.wav|c.wav|D.wav|d.wav|E.wav|e.wav|F.wav|f.wav|G.wav|g.wav	AaBbCcDdEeFfGg.svg	1	1	1	1	4	4	100	YES	VERIFIED
STONE	8	2	alphabet	alphabet_growing_sequences	elastic	staged	XML_text/02_alphabet_growing_sequences.xml	59	AaBbCcDdEeFfGgHh	AaBbCcDdEeFfGgHh	AaBbCcDdEeFfGgHh.8x8.txt	A.wav|a.wav|B.wav|b.wav|C.wav|c.wav|D.wav|d.wav|E.wav|e.wav|F.wav|f.wav|G.wav|g.wav|H.wav|h.wav	AaBbCcDdEeFfGgHh.svg	1	1	1	1	4	4	100	YES	VERIFIED
STONE	8	2	alphabet	alphabet_growing_sequences	elastic	staged	XML_text/02_alphabet_growing_sequences.xml	60	AaBbCcDdEeFfGgHhIi	AaBbCcDdEeFfGgHhIi	AaBbCcDdEeFfGgHhIi.8x8.txt	A.wav|a.wav|B.wav|b.wav|C.wav|c.wav|D.wav|d.wav|E.wav|e.wav|F.wav|f.wav|G.wav|g.wav|H.wav|h.wav|I.wav|i.wav	AaBbCcDdEeFfGgHhIi.svg	1	1	1	1	4	4	100	YES	VERIFIED
STONE	8	2	alphabet	alphabet_growing_sequences	elastic	staged	XML_text/02_alphabet_growing_sequences.xml	61	AaBbCcDdEeFfGgHhIiJj	AaBbCcDdEeFfGgHhIiJj	AaBbCcDdEeFfGgHhIiJj.8x8.txt	A.wav|a.wav|B.wav|b.wav|C.wav|c.wav|D.wav|d.wav|E.wav|e.wav|F.wav|f.wav|G.wav|g.wav|H.wav|h.wav|I.wav|i.wav|J.wav|j.wav	AaBbCcDdEeFfGgHhIiJj.svg	1	1	1	1	4	4	100	YES	VERIFIED
STONE	8	2	alphabet	alphabet_growing_sequences	elastic	staged	XML_text/02_alphabet_growing_sequences.xml	62	AaBbCcDdEeFfGgHhIiJjKk	AaBbCcDdEeFfGgHhIiJjKk	AaBbCcDdEeFfGgHhIiJjKk.8x8.txt	A.wav|a.wav|B.wav|b.wav|C.wav|c.wav|D.wav|d.wav|E.wav|e.wav|F.wav|f.wav|G.wav|g.wav|H.wav|h.wav|I.wav|i.wav|J.wav|j.wav|K.wav|k.wav	AaBbCcDdEeFfGgHhIiJjKk.svg	1	1	1	1	4	4	100	YES	VERIFIED
STONE	8	2	alphabet	alphabet_growing_sequences	elastic	staged	XML_text/02_alphabet_growing_sequences.xml	63	AaBbCcDdEeFfGgHhIiJjKkLl	AaBbCcDdEeFfGgHhIiJjKkLl	AaBbCcDdEeFfGgHhIiJjKkLl.8x8.txt	A.wav|a.wav|B.wav|b.wav|C.wav|c.wav|D.wav|d.wav|E.wav|e.wav|F.wav|f.wav|G.wav|g.wav|H.wav|h.wav|I.wav|i.wav|J.wav|j.wav|K.wav|k.wav|L.wav|l.wav	AaBbCcDdEeFfGgHhIiJjKkLl.svg	1	1	1	1	4	4	100	YES	VERIFIED
STONE	8	2	alphabet	alphabet_growing_sequences	elastic	staged	XML_text/02_alphabet_growing_sequences.xml	64	AaBbCcDdEeFfGgHhIiJjKkLlMm	AaBbCcDdEeFfGgHhIiJjKkLlMm	AaBbCcDdEeFfGgHhIiJjKkLlMm.8x8.txt	A.wav|a.wav|B.wav|b.wav|C.wav|c.wav|D.wav|d.wav|E.wav|e.wav|F.wav|f.wav|G.wav|g.wav|H.wav|h.wav|I.wav|i.wav|J.wav|j.wav|K.wav|k.wav|L.wav|l.wav|M.wav|m.wav	AaBbCcDdEeFfGgHhIiJjKkLlMm.svg	1	1	1	1	4	4	100	YES	VERIFIED
STONE	8	2	alphabet	alphabet_growing_sequences	elastic	staged	XML_text/02_alphabet_growing_sequences.xml	65	AaBbCcDdEeFfGgHhIiJjKkLlMmNn	AaBbCcDdEeFfGgHhIiJjKkLlMmNn	AaBbCcDdEeFfGgHhIiJjKkLlMmNn.8x8.txt	A.wav|a.wav|B.wav|b.wav|C.wav|c.wav|D.wav|d.wav|E.wav|e.wav|F.wav|f.wav|G.wav|g.wav|H.wav|h.wav|I.wav|i.wav|J.wav|j.wav|K.wav|k.wav|L.wav|l.wav|M.wav|m.wav|N.wav|n.wav	AaBbCcDdEeFfGgHhIiJjKkLlMmNn.svg	1	1	1	1	4	4	100	YES	VERIFIED
STONE	8	2	alphabet	alphabet_growing_sequences	elastic	staged	XML_text/02_alphabet_growing_sequences.xml	66	AaBbCcDdEeFfGgHhIiJjKkLlMmNnOo	AaBbCcDdEeFfGgHhIiJjKkLlMmNnOo	AaBbCcDdEeFfGgHhIiJjKkLlMmNnOo.8x8.txt	A.wav|a.wav|B.wav|b.wav|C.wav|c.wav|D.wav|d.wav|E.wav|e.wav|F.wav|f.wav|G.wav|g.wav|H.wav|h.wav|I.wav|i.wav|J.wav|j.wav|K.wav|k.wav|L.wav|l.wav|M.wav|m.wav|N.wav|n.wav|O.wav|o.wav	AaBbCcDdEeFfGgHhIiJjKkLlMmNnOo.svg	1	1	1	1	4	4	100	YES	VERIFIED
STONE	8	2	alphabet	alphabet_growing_sequences	elastic	staged	XML_text/02_alphabet_growing_sequences.xml	67	AaBbCcDdEeFfGgHhIiJjKkLlMmNnOoPp	AaBbCcDdEeFfGgHhIiJjKkLlMmNnOoPp	AaBbCcDdEeFfGgHhIiJjKkLlMmNnOoPp.8x8.txt	A.wav|a.wav|B.wav|b.wav|C.wav|c.wav|D.wav|d.wav|E.wav|e.wav|F.wav|f.wav|G.wav|g.wav|H.wav|h.wav|I.wav|i.wav|J.wav|j.wav|K.wav|k.wav|L.wav|l.wav|M.wav|m.wav|N.wav|n.wav|O.wav|o.wav|P.wav|p.wav	AaBbCcDdEeFfGgHhIiJjKkLlMmNnOoPp.svg	1	1	1	1	4	4	100	YES	VERIFIED
STONE	8	2	alphabet	alphabet_growing_sequences	elastic	staged	XML_text/02_alphabet_growing_sequences.xml	68	AaBbCcDdEeFfGgHhIiJjKkLlMmNnOoPpQq	AaBbCcDdEeFfGgHhIiJjKkLlMmNnOoPpQq	AaBbCcDdEeFfGgHhIiJjKkLlMmNnOoPpQq.8x8.txt	A.wav|a.wav|B.wav|b.wav|C.wav|c.wav|D.wav|d.wav|E.wav|e.wav|F.wav|f.wav|G.wav|g.wav|H.wav|h.wav|I.wav|i.wav|J.wav|j.wav|K.wav|k.wav|L.wav|l.wav|M.wav|m.wav|N.wav|n.wav|O.wav|o.wav|P.wav|p.wav|Q.wav|q.wav	AaBbCcDdEeFfGgHhIiJjKkLlMmNnOoPpQq.svg	1	1	1	1	4	4	100	YES	VERIFIED
STONE	8	2	alphabet	alphabet_growing_sequences	elastic	staged	XML_text/02_alphabet_growing_sequences.xml	69	AaBbCcDdEeFfGgHhIiJjKkLlMmNnOoPpQqRr	AaBbCcDdEeFfGgHhIiJjKkLlMmNnOoPpQqRr	AaBbCcDdEeFfGgHhIiJjKkLlMmNnOoPpQqRr.8x8.txt	A.wav|a.wav|B.wav|b.wav|C.wav|c.wav|D.wav|d.wav|E.wav|e.wav|F.wav|f.wav|G.wav|g.wav|H.wav|h.wav|I.wav|i.wav|J.wav|j.wav|K.wav|k.wav|L.wav|l.wav|M.wav|m.wav|N.wav|n.wav|O.wav|o.wav|P.wav|p.wav|Q.wav|q.wav|R.wav|r.wav	AaBbCcDdEeFfGgHhIiJjKkLlMmNnOoPpQqRr.svg	1	1	1	1	4	4	100	YES	VERIFIED
STONE	8	2	alphabet	alphabet_growing_sequences	elastic	staged	XML_text/02_alphabet_growing_sequences.xml	70	AaBbCcDdEeFfGgHhIiJjKkLlMmNnOoPpQqRrSs	AaBbCcDdEeFfGgHhIiJjKkLlMmNnOoPpQqRrSs	AaBbCcDdEeFfGgHhIiJjKkLlMmNnOoPpQqRrSs.8x8.txt	A.wav|a.wav|B.wav|b.wav|C.wav|c.wav|D.wav|d.wav|E.wav|e.wav|F.wav|f.wav|G.wav|g.wav|H.wav|h.wav|I.wav|i.wav|J.wav|j.wav|K.wav|k.wav|L.wav|l.wav|M.wav|m.wav|N.wav|n.wav|O.wav|o.wav|P.wav|p.wav|Q.wav|q.wav|R.wav|r.wav|S.wav|s.wav	AaBbCcDdEeFfGgHhIiJjKkLlMmNnOoPpQqRrSs.svg	1	1	1	1	4	4	100	YES	VERIFIED
STONE	8	2	alphabet	alphabet_growing_sequences	elastic	staged	XML_text/02_alphabet_growing_sequences.xml	71	AaBbCcDdEeFfGgHhIiJjKkLlMmNnOoPpQqRrSsTt	AaBbCcDdEeFfGgHhIiJjKkLlMmNnOoPpQqRrSsTt	AaBbCcDdEeFfGgHhIiJjKkLlMmNnOoPpQqRrSsTt.8x8.txt	A.wav|a.wav|B.wav|b.wav|C.wav|c.wav|D.wav|d.wav|E.wav|e.wav|F.wav|f.wav|G.wav|g.wav|H.wav|h.wav|I.wav|i.wav|J.wav|j.wav|K.wav|k.wav|L.wav|l.wav|M.wav|m.wav|N.wav|n.wav|O.wav|o.wav|P.wav|p.wav|Q.wav|q.wav|R.wav|r.wav|S.wav|s.wav|T.wav|t.wav	AaBbCcDdEeFfGgHhIiJjKkLlMmNnOoPpQqRrSsTt.svg	1	1	1	1	4	4	100	YES	VERIFIED
STONE	8	2	alphabet	alphabet_growing_sequences	elastic	staged	XML_text/02_alphabet_growing_sequences.xml	72	AaBbCcDdEeFfGgHhIiJjKkLlMmNnOoPpQqRrSsTtUu	AaBbCcDdEeFfGgHhIiJjKkLlMmNnOoPpQqRrSsTtUu	AaBbCcDdEeFfGgHhIiJjKkLlMmNnOoPpQqRrSsTtUu.8x8.txt	A.wav|a.wav|B.wav|b.wav|C.wav|c.wav|D.wav|d.wav|E.wav|e.wav|F.wav|f.wav|G.wav|g.wav|H.wav|h.wav|I.wav|i.wav|J.wav|j.wav|K.wav|k.wav|L.wav|l.wav|M.wav|m.wav|N.wav|n.wav|O.wav|o.wav|P.wav|p.wav|Q.wav|q.wav|R.wav|r.wav|S.wav|s.wav|T.wav|t.wav|U.wav|u.wav	AaBbCcDdEeFfGgHhIiJjKkLlMmNnOoPpQqRrSsTtUu.svg	1	1	1	1	4	4	100	YES	VERIFIED
STONE	8	2	alphabet	alphabet_growing_sequences	elastic	staged	XML_text/02_alphabet_growing_sequences.xml	73	AaBbCcDdEeFfGgHhIiJjKkLlMmNnOoPpQqRrSsTtUuVv	AaBbCcDdEeFfGgHhIiJjKkLlMmNnOoPpQqRrSsTtUuVv	AaBbCcDdEeFfGgHhIiJjKkLlMmNnOoPpQqRrSsTtUuVv.8x8.txt	A.wav|a.wav|B.wav|b.wav|C.wav|c.wav|D.wav|d.wav|E.wav|e.wav|F.wav|f.wav|G.wav|g.wav|H.wav|h.wav|I.wav|i.wav|J.wav|j.wav|K.wav|k.wav|L.wav|l.wav|M.wav|m.wav|N.wav|n.wav|O.wav|o.wav|P.wav|p.wav|Q.wav|q.wav|R.wav|r.wav|S.wav|s.wav|T.wav|t.wav|U.wav|u.wav|V.wav|v.wav	AaBbCcDdEeFfGgHhIiJjKkLlMmNnOoPpQqRrSsTtUuVv.svg	1	1	1	1	4	4	100	YES	VERIFIED
STONE	8	2	alphabet	alphabet_growing_sequences	elastic	staged	XML_text/02_alphabet_growing_sequences.xml	74	AaBbCcDdEeFfGgHhIiJjKkLlMmNnOoPpQqRrSsTtUuVvWw	AaBbCcDdEeFfGgHhIiJjKkLlMmNnOoPpQqRrSsTtUuVvWw	AaBbCcDdEeFfGgHhIiJjKkLlMmNnOoPpQqRrSsTtUuVvWw.8x8.txt	A.wav|a.wav|B.wav|b.wav|C.wav|c.wav|D.wav|d.wav|E.wav|e.wav|F.wav|f.wav|G.wav|g.wav|H.wav|h.wav|I.wav|i.wav|J.wav|j.wav|K.wav|k.wav|L.wav|l.wav|M.wav|m.wav|N.wav|n.wav|O.wav|o.wav|P.wav|p.wav|Q.wav|q.wav|R.wav|r.wav|S.wav|s.wav|T.wav|t.wav|U.wav|u.wav|V.wav|v.wav|W.wav|w.wav	AaBbCcDdEeFfGgHhIiJjKkLlMmNnOoPpQqRrSsTtUuVvWw.svg	1	1	1	1	4	4	100	YES	VERIFIED
